,filename,language,dataset_name,ocr.line,ocr.sentence,groundtruth.line,groundtruth.sentence,prediction.line,model,prompt,prompt_text,file,name_of_file_idx,prediction.line.postprocessed,post-processings,line-lev-ocr,line-lev-pred,line-lev-improvement,quality-band-line,line-lev-pred-postprocessed,line-lev-improvement-postprocessed,overall-levenshtein-improvement,overall-levenshtein-improvement-postprocessed,overall-lev-ocr,improvement-band
0,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"Une dernière remarque porte sur la forme du produit principal de l'assemblage, le programme objet.
Nous devons distinguer plusieurs cas :",No text,"Une dernière remarque porte sur la forme du produit principal de l'assemblage, le programme objet. 
Nous devons distinguer plusieurs cas :",No text,"Une dernière remarque porte sur la forme du produit principal de l'assemblage, le programme objet.  
Nous devons distinguer plusieurs cas :",deepseek-deepseek-v3-turbo-temp0.7,prompt_complex_01,prompt_complex_01,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl_0,"Une dernière remarque porte sur la forme du produit principal de l'assemblage, le programme objet.  
Nous devons distinguer plusieurs cas :",NONE,0.9927536231884058,0.9928057553956835,5.2512734338154454e-05,99-100%,0.9928057553956835,5.2512734338154454e-05,5.2512734338154454e-05,5.2512734338154454e-05,0.9927536231884058,Positive Improvement
1,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"- si la machine est très petite, dépourvue de mémoire auxiliaire, et ne peut recevoir qu'un programme à la fois, ce produit est un programme binaire conçu pour travailler à une place définie de la mémoire. Il est en général sur bande perforée ou cartes, et son introduction en mémoire nécessitera le recours à un très petit programme de service, le charcour absolu.",No text,"- si la machine est très petite, dépourvue de mémoire auxiliaire, et ne peut recevoir qu'un programme à la fois, ce produit est un programme binaire conçu pour travailler à une place définie de la mémoire. Il est en général sur bande perforée ou cartes, et son introduction en mémoire nécessitera le recours à un très petit programme de service, le chargeur absolu.",No text,"- Si la machine est très petite, dépourvue de mémoire auxiliaire, et ne peut recevoir qu'un programme à la fois, ce produit est un programme binaire conçu pour travailler à une place définie de la mémoire. Il est en général sur bande perforée ou cartes, et son introduction en mémoire nécessitera le recours à un très petit programme de service, le chargeur absolu.",deepseek-deepseek-v3-turbo-temp0.7,prompt_complex_01,prompt_complex_01,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl_1,"- Si la machine est très petite, dépourvue de mémoire auxiliaire, et ne peut recevoir qu'un programme à la fois, ce produit est un programme binaire conçu pour travailler à une place définie de la mémoire. Il est en général sur bande perforée ou cartes, et son introduction en mémoire nécessitera le recours à un très petit programme de service, le chargeur absolu.",NONE,0.9945205479452055,0.9972602739726028,0.0027548209366391073,99-100%,0.9972602739726028,0.0027548209366391073,0.0027548209366391073,0.0027548209366391073,0.9945205479452055,Positive Improvement
2,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"- si la machine est plus importante, le programme objet sera en général placé par l'assembleur sur une mémoire auxiliaire, en attendant l'heure d'être exécuté. On ignore, au moment de l'assemblage, la zone de mémoire principale où sera placé le programme pour cette exécution.",No text,"- si la machine est plus importante, le programme objet sera en général placé par l'assembleur sur une mémoire auxiliaire, en attendant l'heure d'être exécuté. On ignore, au moment de l'assemblage, la zone de mémoire principale où sera placé le programme pour cette exécution.",No text,"Si la machine est plus importante, le programme objet sera en général placé par l'assembleur sur une mémoire auxiliaire, en attendant l'heure d'être exécuté. On ignore, au moment de l'assemblage, la zone de mémoire principale où sera placé le programme pour cette exécution.",deepseek-deepseek-v3-turbo-temp0.7,prompt_complex_01,prompt_complex_01,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl_2,"Si la machine est plus importante, le programme objet sera en général placé par l'assembleur sur une mémoire auxiliaire, en attendant l'heure d'être exécuté. On ignore, au moment de l'assemblage, la zone de mémoire principale où sera placé le programme pour cette exécution.",NONE,1.0,0.9891304347826086,-0.010869565217391353,99-100%,0.9891304347826086,-0.010869565217391353,-0.010869565217391353,-0.010869565217391353,1.0,Negative Improvement
3,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"Le programme objet binaire est alors conservé dans une forme spéciale dite relcagable parce que le charcour qui le prendra en compte pourra le placer n'importe où. Mais ce ""hargeur, capable d'effectuer la translation des adresses et autorisant des corrections, devient un programme important, dont nous : carlerons.",No text,"Le programme objet binaire est alors conservé dans une forme spéciale dite relogeable parce que le chargeur qui le prendra en compte pourra le placer n'importe où. Mais ce chargeur, capable d'effectuer la translation des adresses et autorisant des corrections, devient un programme important, dont nous parlerons.",No text,"Le programme objet binaire est alors conservé dans une forme spéciale dite relogeable parce que le chargeur qui le prendra en compte pourra le placer n'importe où. Mais ce chargeur, capable d'effectuer la translation des adresses et autorisant des corrections, devient un programme important, dont nous parlerons.",deepseek-deepseek-v3-turbo-temp0.7,prompt_complex_01,prompt_complex_01,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl_3,"Le programme objet binaire est alors conservé dans une forme spéciale dite relogeable parce que le chargeur qui le prendra en compte pourra le placer n'importe où. Mais ce chargeur, capable d'effectuer la translation des adresses et autorisant des corrections, devient un programme important, dont nous parlerons.",NONE,0.9714285714285714,1.0,0.029411764705882363,80-99%,1.0,0.029411764705882363,0.029411764705882363,0.029411764705882363,0.9714285714285714,Positive Improvement
4,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"Cependant, le langage d'assemblage ainsi défini reste isomorphe du langage machine ; pour aller plus loin, il faut parler de sous-programmes et d'interprétation.",No text,"Cependant, le langage d'assemblage ainsi défini reste isomorphe du langage machine ; pour aller plus loin, il faut parler de sous-programmes et d'interprétation.",No text,"Cependant, le langage d'assemblage ainsi défini reste isomorphe du langage machine ; pour aller plus loin, il faut parler de sous-programmes et d'interprétation.",deepseek-deepseek-v3-turbo-temp0.7,prompt_complex_01,prompt_complex_01,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl_4,"Cependant, le langage d'assemblage ainsi défini reste isomorphe du langage machine ; pour aller plus loin, il faut parler de sous-programmes et d'interprétation.",NONE,1.0,1.0,0.0,99-100%,1.0,0.0,0.0,0.0,1.0,No Improvement
5,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,# Sous-programmes,No text,Sous-programmes,No text,"Les sous-programmes sont des blocs de code autonomes conçus pour effectuer une tâche spécifique. Ils permettent de structurer le code en le divisant en sections plus petites et plus gérables, ce qui améliore la lisibilité et la maintenabilité du programme.  

Un sous-programme peut être appelé à partir d'autres parties du programme, évitant ainsi la duplication de code. Il peut également accepter des paramètres en entrée et retourner des résultats en sortie.  

En programmation, les sous-programmes sont souvent appelés fonctions, procédures ou méthodes, selon le langage utilisé. Leur utilisation est essentielle pour développer des applications modulaires et efficaces.",deepseek-deepseek-v3-turbo-temp0.7,prompt_complex_01,prompt_complex_01,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl_5,Les sous-programmes sont,PRED-TEXT-TRUNCATED|,0.8823529411764706,0.020710059171597635,-0.9765285996055227,80-99%,0.5833333333333334,-0.33888888888888885,-0.9765285996055227,-0.33888888888888885,0.8823529411764706,Negative Improvement
6,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"Il est fréquent qu'une séquence d'instructions, écrite pour un besoin particulier A au cours d'un programme, s'avère utilisable en d'autres parties du travail B, C. Cela constitue un sous-programme, et on peut envisager plusieurs façons de s'en servir.",No text,"Il est fréquent qu'une séquence d'instructions, écrite pour un besoin particulier A au cours d'un programme, s'avère utilisable en d'autres parties du travail B, C. Cela constitue un sous-programme, et on peut envisager plusieurs façons de s'en servir.",No text,"Il est fréquent qu'une séquence d'instructions, écrite pour un besoin particulier A au cours d'un programme, s'avère utilisable en d'autres parties du travail B, C. Cela constitue un sous-programme, et on peut envisager plusieurs façons de s'en servir.",deepseek-deepseek-v3-turbo-temp0.7,prompt_complex_01,prompt_complex_01,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl_6,"Il est fréquent qu'une séquence d'instructions, écrite pour un besoin particulier A au cours d'un programme, s'avère utilisable en d'autres parties du travail B, C. Cela constitue un sous-programme, et on peut envisager plusieurs façons de s'en servir.",NONE,1.0,1.0,0.0,99-100%,1.0,0.0,0.0,0.0,1.0,No Improvement
7,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"a) ou bien cette séquence A est recopiée dans le texte du programme aux places $B$ et $C$, et l'économie réalisée porte sur le temps de rédaction, c'est un sous-programme ouvert.",No text,"a) ou bien cette séquence A est recopiée dans le texte du programme aux places B et C, et l'économie réalisée porte sur le temps de rédaction, c'est un sous-programme ouvert.",No text,"a) ou bien cette séquence A est recopiée dans le texte du programme aux places B et C, et l'économie réalisée porte sur le temps de rédaction, c'est un sous-programme ouvert.",deepseek-deepseek-v3-turbo-temp0.7,prompt_complex_01,prompt_complex_01,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl_7,"a) ou bien cette séquence A est recopiée dans le texte du programme aux places B et C, et l'économie réalisée porte sur le temps de rédaction, c'est un sous-programme ouvert.",NONE,0.9775280898876404,1.0,0.022988505747126495,80-99%,1.0,0.022988505747126495,0.022988505747126495,0.022988505747126495,0.9775280898876404,Positive Improvement
8,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,"b) ou bien la séquence A n'est écrite qu'une fois, et logée une fois en mémoire, afin de faire des économies de place. Dans ce cas, le sousprogramme, st dit fermé, et il faut y renvoyer par unerupture de séquence. A la fin de la séquence A, le sous-programme doit renvoyer au programme principal, et cela pose des problèmes délicats qui ont reçu plusieurs solutions intéressantes de caractère universel, dont au moins une est toujours incorporée au répertoire de chaque calculateur.",No text,"b) ou bien la séquence A n'est écrite qu'une fois, et logée une fois en mémoire, afin de faire des économies de place. Dans ce cas, le sous-programme est dit fermé, et il faut y renvoyer par une rupture de séquence. À la fin de la séquence A, le sous-programme doit renvoyer au programme principal, et cela pose des problèmes délicats qui ont reçu plusieurs solutions intéressantes de caractère universel, dont au moins une est toujours incorporée au répertoire de chaque calculateur.",No text,"b) ou bien la séquence A n'est écrite qu'une fois, et logée une fois en mémoire, afin de faire des économies de place. Dans ce cas, le sous-programme est dit fermé, et il faut y renvoyer par une rupture de séquence. À la fin de la séquence A, le sous-programme doit renvoyer au programme principal, et cela pose des problèmes délicats qui ont reçu plusieurs solutions intéressantes de caractère universel, dont au moins une est toujours incorporée au répertoire de chaque calculateur.",deepseek-deepseek-v3-turbo-temp0.7,prompt_complex_01,prompt_complex_01,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl_8,"b) ou bien la séquence A n'est écrite qu'une fois, et logée une fois en mémoire, afin de faire des économies de place. Dans ce cas, le sous-programme est dit fermé, et il faut y renvoyer par une rupture de séquence. À la fin de la séquence A, le sous-programme doit renvoyer au programme principal, et cela pose des problèmes délicats qui ont reçu plusieurs solutions intéressantes de caractère universel, dont au moins une est toujours incorporée au répertoire de chaque calculateur.",NONE,0.9896694214876033,1.0,0.010438413361169125,80-99%,1.0,0.010438413361169125,0.010438413361169125,0.010438413361169125,0.9896694214876033,Positive Improvement
9,../data/datasets/ocr/original/AN/OCR_AN_19810642_13_3020.txt,fr,AN-lines,Un programme doit en général passer des paramètres à un sousprogramme fermé qu'il appelle. Ce problème général a également fait l'objet de solutions multiples.,No text,Un programme doit en général passer des paramètres à un sous-programme fermé qu'il appelle. Ce problème général a également fait l'objet de solutions multiples.,No text,Un programme doit en général passer des paramètres à un sous-programme fermé qu'il appelle. Ce problème général a également fait l'objet de solutions multiples.,deepseek-deepseek-v3-turbo-temp0.7,prompt_complex_01,prompt_complex_01,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl,results-AN_lines-deepseek-deepseek-v3-turbo-temp0.7.jsonl_9,Un programme doit en général passer des paramètres à un sous-programme fermé qu'il appelle. Ce problème général a également fait l'objet de solutions multiples.,NONE,0.99375,1.0,0.006289308176100607,99-100%,1.0,0.006289308176100607,0.006289308176100607,0.006289308176100607,0.99375,Positive Improvement
